stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
40.968008,0,852,-73.88512,,,,N BROADWAY & ODELL AVE,N BROADWAY @ SAINT JOHN HOSPITAL,0,852,
40.965554,0,853,-73.885486,,,,,N BROADWAY @ GATEWAY RD,0,853,
40.950059,0,858,-73.892033,,,,,N BROADWAY @ HUDSON TERR,0,858,
40.948811,0,859,-73.89262,,,,,N BROADWAY @ LAKE AVE,0,859,
41.034566,0,6,-73.777539,,,,,TARRYTOWN RD @ CHATTERTON AVE,0,6,
41.073624,0,616,-73.772827,,,,,BROADWAY @ CLEVELAND ST,0,616,
40.948891,0,740,-73.880509,,,,,NEPPERHAN AVE @ ONEIDA ST,0,740,
40.951952,0,741,-73.878497,,,,,NEPPERHAN AVE @ TORRE PL,0,741,
40.955958,0,742,-73.875074,,,,,NEPPERHAN AVE @ ROBERTS AVE,0,742,
40.966497,0,745,-73.872169,,,,,NEPPERHAN AVE @ ODELL AVE,0,745,
40.985124,0,2858,-73.765981,,,,,MAMARONECK RD @ LENOX PL,0,2858,
40.966892,0,748,-73.869464,,,,,SAW MILL RIVER RD @ ODELL AVE,0,748,
40.969127,0,749,-73.869002,,,,,SAW MILL RIVER RD @ DELAWARE RD,0,749,
41.246564,0,1799,-73.788732,,,,SAW MILL RIVER RD & CROTON HEIGHTS RD,SAW MILL RIVER RD @ CROTON HGTS RD,0,1799,
40.902528,0,3063,-73.815773,,,,,E SANDFORD BLVD @ HIGHLAND AVE,0,3063,
40.902436,0,3062,-73.815396,,,,,E SANDFORD BLVD @ HIGHLAND AVE,0,3062,
41.065756,0,3061,-73.779602,,,,,HILLSIDE AVE @ VIRGINIA RD,0,3061,
40.932016,0,3060,-73.900774,,,,,PROSPECT ST @ RIVERDALE AVE,0,3060,
40.906666,0,3065,-73.78485,,,,,MAIN ST @ MAPLE AVE,0,3065,
41.000796,0,3064,-73.748588,,,,,MAMARONECK AVE @ BRANCH BROOK RD,0,3064,
40.788923,0,3069,-73.955098,,,,5TH AVE & E 98TH ST,5TH AVE @ 98TH ST,0,3069,
41.347963,0,2940,-73.754142,,,,,ROUTE 6 @ MAHOPAC VILLAGE CENTER,0,2940,
40.933476,0,1050,-73.887176,,,,,WALNUT ST @ OLIVER AVE,0,1050,
40.932722,0,1051,-73.887548,,,,,WALNUT ST @ ELM ST,0,1051,
40.933077,0,1052,-73.888835,,,,,ELM ST @ VICTOR ST,0,1052,
40.933464,0,1053,-73.890207,,,,,ELM ST @ OAK ST,0,1053,
40.920207,0,719,-73.895697,,,,,MCLEAN AVE @ S BROADWAY,0,719,
40.985927,0,1696,-73.68217,,,,STATION PLAZA & PURCHASE ST,RYE RAILROAD STATION,0,1696,
40.994763,0,1697,-73.673671,,,,,BOSTON POST RD @ S REGENT ST,0,1697,
40.997022,0,1694,-73.668699,,,,,BOSTON POST RD @ PEARL ST,0,1694,
40.994562,0,1695,-73.674233,,,,,BOSTON POST RD @ S REGENT ST,0,1695,
41.000236,0,1692,-73.664092,,,,,S MAIN ST @ WESTCHESTER AVE,0,1692,
40.998024,0,1693,-73.665397,,,,,MAIN ST @ GRACE CHURCH ST,0,1693,
41.043876,0,1690,-73.684876,,,,ANDERSON HILL RD & DORAL GREENS DR,ANDERSON HILL RD @ BLIND BROOK CC,0,1690,
41.203344,0,1792,-73.726615,,,,,E MAIN ST @ LENOX PL,0,1792,
40.916936,0,715,-73.891258,,,,,MCLEAN AVE @ LAWRENCE ST,0,715,
40.996653,0,1698,-73.669082,,,,,BOSTON POST RD @ PEARL ST,0,1698,
40.998188,0,1699,-73.665093,,,,,S MAIN ST @ PURDY AVE,0,1699,
40.934489,0,1278,-73.814452,,,,,NEW ROCHELLE RD @ HEWITT AVE,0,1278,
40.935172,0,1279,-73.81489,,,,,NEW ROCHELLE RD @ NORTH WAY,0,1279,
41.053344,0,618,-73.769743,,,,,N BROADWAY @ FISHER LA,0,618,
40.910597,0,4313,-73.891815,,,,,VAN CORTLANDT PARK AVE @ CARYL AVE,0,4313,
40.911199,0,4314,-73.894226,,,,,CARYL AVE @ ELINOR PL,0,4314,
40.911754,0,4315,-73.896428,,,,,CARYL AVE @ S BROADWAY,0,4315,
41.336958,0,4318,-73.785509,,,,,ROUTE 6 @ CURRY ST,0,4318,
41.062776,0,4319,-73.837725,,,,,WHITE PLAINS RD @ BENEDICT AVE,0,4319,
40.924519,0,1272,-73.797359,,,,,WEBSTER AVE @ IRVING PL,0,1272,
41.090652,0,611,-73.777325,,,,COLUMBUS AVE & HIGHCLERE LA,COLUMBUS AVE @ VALHALLA HS,0,611,
40.925811,0,1274,-73.800837,,,,,EASTCHESTER RD @ WESTWOOD AVE,0,1274,
41.054133,0,617,-73.769039,,,,,N BROADWAY @ VIRGINIA RD,0,617,
40.928759,0,1276,-73.808578,,,,,NEW ROCHELLE RD @ OREGON AVE,0,1276,
40.929251,0,1277,-73.810302,,,,NEW ROCHELLE RD & LABELLE RD,NEW ROCHELLE RD @ CALIFORNIA RD,0,1277,
40.910517,0,711,-73.886563,,,,MCLEAN AVE & MIDLAND AVE,MCLEAN AVE @ MCLEAN TOWERS,0,711,
41.129357,0,4429,-73.789539,,,,,MARBLE AVE @ PINE ST,0,4429,
40.910953,0,710,-73.883522,,,,,MCLEAN AVE @ TIBBETS RD,0,710,
40.933267,0,3333,-73.899767,,,,,RIVERDALE AVE @ HUDSON ST,0,3333,
41.329476,0,3119,-73.802256,,,,,ROUTE 6 @ HILL BLVD,0,3119,
41.012182,0,3332,-73.735381,,,,,NORTH ST @ ROGER PL,0,3332,
41.114571,0,3114,-73.716627,,,,ROUTE 22 & OLD BOSTON POST RD,IBM NORTH CASTLE,0,3114,
41.069038,0,3112,-73.703961,,,,AIRPORT ACCESS RD,WESTCHESTER COUNTY AIRPORT TERMINAL,0,3112,
40.932746,0,3111,-73.847037,,,,,KIMBALL AVE @ WILGARTH RD,0,3111,
40.935418,0,3110,-73.845096,,,,,KIMBALL AVE @ GLEN WASHINGTON RD,0,3110,
40.890294,0,1472,-73.78729,,,,676 PELHAM RD,PELHAM RD @ DUMONT MASONIC HOME,0,1472,
40.892234,0,1473,-73.785768,,,,PELHAM RD & GLEN ISLAND APPROACH RD,PELHAM RD @ GLEN ISLAND APPROACH,0,1473,
40.852883,0,1470,-73.826816,,,,,BRUCKNER BLVD @ WESTCHESTER AVE,0,1470,
40.887337,0,1471,-73.790771,,,,,PELHAM RD @ PELHAMDALE AVE,0,1471,
40.895196,0,1476,-73.78162,,,,,PELHAM RD @ CIRCUIT RD,0,1476,
40.897743,0,1477,-73.777989,,,,,PELHAM RD @ A&P,0,1477,
40.893653,0,1474,-73.784519,,,,,PELHAM RD @ FORT SLOCUM RD,0,1474,
40.894745,0,1475,-73.783201,,,,,PELHAM RD @ DRAKE AVE,0,1475,
40.914184,0,3337,-73.808319,,,,,5TH AVE @ 3RD ST,0,3337,
40.899177,0,1478,-73.777963,,,,,PELHAM RD @ LELAND AVE,0,1478,
40.900742,0,1479,-73.777357,,,,,PELHAM RD @ CENTRE AVE,0,1479,
40.908025,0,3336,-73.82991,,,,,E 3RD ST @ FRANKLIN AVE,0,3336,
40.931033,0,1304,-73.8859,,,,,CEDAR ST @ ELM ST,0,1304,
40.92963,0,1305,-73.886728,,,,,CEDAR ST @ SPRUCE ST,0,1305,
40.928903,0,1306,-73.885173,,,,SPRUCE ST & ALDER ST,SPRUCE ST @ CERRATO LA,0,1306,
40.927414,0,1307,-73.883863,,,,,SPRUCE ST @ RUMSEY RD,0,1307,
40.93497,0,1300,-73.90241,,,,BUENA VISTA AVE & LARKIN PLZ,NEPPERHAN ST @ BUENA VISTA AVE,0,1300,
40.909258,0,3335,-73.845825,,,,,W 1ST ST @ S 14TH AVE,0,3335,
40.93168,0,1303,-73.884049,,,,,OLIVER AVE @ PRESCOTT AVE,0,1303,
40.935524,0,3334,-73.880837,,,,,ASHBURTON AVE @ YONKERS AVE,0,3334,
40.926011,0,1308,-73.884385,,,,,RUMSEY RD @ HILLCREST AVE,0,1308,
41.022983,0,498,-73.794083,,,,,N  CENTRAL AVE @ JANE ST,0,498,
41.024266,0,499,-73.7928,,,,CENTRAL PARK AVE & HARVARD DR,CENTRAL PARK AVE @ HAVARD DR,0,499,
41.015789,0,494,-73.80163,,,,,CENTRAL PARK AVE @ S WASHINGTON AVE,0,494,
41.018735,0,495,-73.798311,,,,,CENTRAL PARK AVE @ E HARTSDALE AVE,0,495,
41.31133,0,4226,-73.812469,,,,,OLD YORKTOWN RD @ LONDON RD,0,4226,
41.314143,0,4227,-73.813995,,,,,OLD YORKTOWN RD @ STRANG BLVD,0,4227,
41.005745,0,490,-73.811312,,,,,CENTRAL PARK AVE @ DROMORE RD,0,490,
41.008368,0,491,-73.809296,,,,,CENTRAL PARK AVE @ S HEALY AVE,0,491,
41.010096,0,492,-73.807974,,,,CENTRAL PARK AVE,CENTRAL PARK AV OPP TREASURE ISLND,0,492,
41.011674,0,493,-73.806603,,,,,CENTRAL PARK AVE @ MARION AVE,0,493,
41.043183,0,24,-73.80051,,,,TARRYTOWN RD & DOCK ST,TARRYTOWN RD @ CROSSROADS PLAZA SC,0,24,
41.042765,0,25,-73.796783,,,,,TARRYTOWN RD @ MANHATTAN AVE,0,25,
41.041304,0,27,-73.791234,,,,TARRYTOWN RD & PROSPECT AVE,TARRYTOWN RD @ GIBSON AVE,0,27,
41.054616,0,20,-73.819283,,,,,E MAIN ST @ S STONE AVE,0,20,
41.052366,0,21,-73.81455,,,,,E MAIN ST @ PERKINS AVE,0,21,
41.05092,0,22,-73.812211,,,,,E MAIN ST @  KNOLLWOOD AVE,0,22,
41.046891,0,23,-73.806622,,,,E MAIN ST & UNNAMED ST,TARRYTOWN RD @ GREENBURGH LIBRARY,0,23,
40.909912,0,927,-73.780661,,,,,NORTH AVE @ MAIN ST,0,927,
40.975463,0,1703,-73.684736,,,,,MILTON RD @ RESURRECTION ES,0,1703,
41.189496,0,1876,-73.731496,,,,,E MAIN ST @ LEXINGTON AVE,0,1876,
41.184358,0,1875,-73.737963,,,,,BEDFORD RD @ OLD BEDFORD RD,0,1875,
41.171633,0,1872,-73.752117,,,,,BEDFORD RD @ WHIPPOORWILL RD,0,1872,
41.176262,0,1873,-73.75123,,,,,BEDFORD RD @ ROARING BROOK RD,0,1873,
41.164778,0,1870,-73.760659,,,,,BEDFORD RD @ ORCHARD RIDGE RD,0,1870,
41.167533,0,1871,-73.758462,,,,,BEDFORD RD @ OLD HOUSE LA,0,1871,
40.933977,0,4046,-73.757908,,,,DEPOT WAY W & WOODLAND AVE,W DEPOT WAY @ PALMER AVE,0,4046,
40.926112,0,4047,-73.75401,,,,,BOSTON POST RD @ BEACH AVE,0,4047,
40.924417,0,4048,-73.7535,,,,,BEACH AVE @ ELM AVE,0,4048,
40.923744,0,4049,-73.7533,,,,,BEACH AVE @ CHESTNUT AVE,0,4049,
41.008104,0,447,-73.809777,,,,,CENTRAL PARK AVE @ S HEALY AVE,0,447,
41.036964,0,7,-73.779483,,,,,TARRYTOWN RD @ CENTRAL AVE,0,7,
40.907426,0,2288,-73.84265,,,,,S 11TH AVE @ W 2ND ST,0,2288,
40.90548,0,2289,-73.84192,,,,,S 11TH AVE @ W 3RD ST,0,2289,
40.910049,0,2280,-73.821872,,,,,E 3RD ST @ S COLUMBUS AVE,0,2280,
40.908429,0,2282,-73.828513,,,,,E 3RD ST @ FULTON AVE,0,2282,
40.921266,0,2283,-73.804006,,,,,5TH AVE @ WILLOW AVE,0,2283,
40.911521,0,2284,-73.839757,,,,,STEVENS AVE @ W ROOSEVELT SQ,0,2284,
40.910896,0,2285,-73.842511,,,,,STEVENS AVE @ N 10TH AVE,0,2285,
40.910725,0,2286,-73.843826,,,,,STEVENS AVE @ W LINCOLN AVE,0,2286,
40.909587,0,2287,-73.843481,,,,,S 11TH AVE @ W 1ST ST,0,2287,
41.134883,0,4548,-73.804116,,,,,PLEASANTVILLE RD @ HARDSCRABBLE RD,0,4548,
41.009927,0,446,-73.808371,,,,CENTRAL PARK AVE,CENTRAL PARK AV @ TREASURE ISLAND,0,446,
40.911067,0,4541,-73.84046,,,,,STEVENS AVE @ N 8TH AVE,0,4541,
40.908189,0,4542,-73.821471,,,,,S COLUMBUS AVE @ BEEKMAN AVE,0,4542,
41.013056,0,4545,-73.779969,,,,,POST RD @ FAIRVIEW RD,0,4545,
41.134566,0,4547,-73.803716,,,,,PLEASANTVILLE RD @ HARDSCRABBLE RD,0,4547,
41.01401,0,4546,-73.779559,,,,,POST RD @ GORHAM RD,0,4546,
40.937452,0,2578,-73.834273,,,,,KRAFT AVE @ MEADOW ST,0,2578,
40.934756,0,2579,-73.830204,,,,,PONDFIELD RD @ GRAMATAN AVE,0,2579,
40.941689,0,2576,-73.835453,,,,PALMER AVE & PAXTON AVE,BRONXVILLE RAILROAD STATION WEST,0,2576,
40.93847,0,2577,-73.834918,,,,,KRAFT AVE @ CEDAR ST,0,2577,
40.910257,0,2574,-73.786775,,,,,UNION AVE @ ODELL PL,0,2574,
40.941125,0,2575,-73.839417,,,,,PALMER RD @ PARKVIEW AVE,0,2575,
40.897233,0,2571,-73.8224,,,,,S COLUMBUS AVE @ FULTON LA,0,2571,
40.869865,0,2378,-73.857037,,,,,BOSTON RD @ ADEE AVE,0,2378,
40.871754,0,2379,-73.855441,,,,,BOSTON RD @ LACONIA AVE,0,2379,
40.867669,0,2374,-73.859805,,,,,BOSTON RD @ ARNOW AVE,0,2374,
40.859729,0,2375,-73.867135,,,,,BOSTON RD @ ASTOR AVE,0,2375,
40.863256,0,2376,-73.865316,,,,,BOSTON RD @ HOLLAND AVE,0,2376,
40.86794,0,2377,-73.85921,,,,,BOSTON RD @ ARNOW AVE,0,2377,
40.876229,0,2370,-73.849149,,,,,BOSTON RD @ SEYMOUR AVE,0,2370,
40.875494,0,2371,-73.85084,,,,,BOSTON RD @ WILSON AVE,0,2371,
40.873483,0,2372,-73.853616,,,,,BOSTON RD @ W GUN HILL RD,0,2372,
40.869683,0,2373,-73.857483,,,,,BOSTON RD @ HONE AVE,0,2373,
40.942962,0,2594,-73.820833,,,,,WHITE PLAINS POST RD @ CONCORDIA PL,0,2594,
40.941834,0,2595,-73.82067,,,,WHITE PLAINS POST RD & TANGLEWYLDE AVE,WHITE PLAINS POST RD @ TANGLEWYLDE,0,2595,
40.938157,0,2596,-73.819789,,,,,WHITE PLAINS POST RD @ ELM ROCK RD,0,2596,
40.934964,0,2597,-73.818465,,,,,WHITE PLAINS POST RD @ PONDFIELD RD,0,2597,
40.937587,0,2590,-73.819322,,,,WHITE PLAINS POST RD & PADDINGTON RD,WHITE PLAINS POST RD @ PADDINGTON,0,2590,
40.93932,0,2591,-73.819961,,,,,WHITE PLAINS POST RD @ SOUTH RD,0,2591,
40.94178,0,2592,-73.820469,,,,,WHITE PLAINS POST RD @ NORTH RD,0,2592,
40.942848,0,2593,-73.820654,,,,WHITE PLAINS POST RD & CONCORDIA PL,WHITE PLAINS POST RD @ CONCORDIA,0,2593,
40.954844,0,5036,-73.796599,,,,UNNAMED ST & WILMOT RD,WILMOT RD @ NORTH AVE,0,5036,
40.955023,0,5037,-73.796172,,,,,WILMOT RD @ LOVELL RD,0,5037,
40.890766,0,2598,-73.818316,,,,,BOSTON POST RD @ PELHAM PKWY,0,2598,
41.033736,0,5033,-73.765308,,,,EJ CONROY DR & HAMILTON AVE,EJ CONROY DR @ MAIN ST,0,5033,
40.952012,0,4435,-73.875452,,,,,SAW MILL RIVER RD @ EASTMAN PL,0,4435,
41.211909,0,1877,-73.725346,,,,,CARPENTER AVE @ BARKER ST,0,1877,
41.181856,0,1874,-73.74528,,,,,BEDFORD RD @ KITTLE RD,0,1874,
41.085826,0,4436,-73.808551,,,,SUNSHINE COTTAGE RD & S HOSPITAL SERVICE RD,SUNSHINE COTTAGE RD @ PARKING DECK,0,4436,
41.131455,0,4431,-73.7914,,,,,MARBLE AVE @ HOPPER ST,0,4431,
41.131437,0,4430,-73.791204,,,,,MARBLE AVE @ PAULDING ST,0,4430,
41.126972,0,4433,-73.786037,,,,,MARBLE AVE @ SAINT GEORGE ST,0,4433,
41.129285,0,4432,-73.789731,,,,,MARBLE AVE @ OPPOSITE PINE ST,0,4432,
41.21331,0,1878,-73.724464,,,,,CARPENTER AVE @ GARDEN APARTMENTS,0,1878,
41.213867,0,1879,-73.724124,,,,,200 CARPENTER AVE,0,1879,
40.923577,0,977,-73.865427,,,,,YONKERS AVE @ PAGE AVE,0,977,
40.922039,0,975,-73.863096,,,,,YONKERS AVE @ CENTRAL PARK AVE,0,975,
40.919248,0,974,-73.860427,,,,,YONKERS AVE @ TRENCHARD ST,0,974,
40.917445,0,973,-73.859343,,,,YONKERS AVE,YONKERS AV @ INTERCOUNTY MED PLAZA,0,973,
40.9158,0,972,-73.859467,,,,,YONKERS AVE @ EMPIRE ST,0,972,
40.914963,0,971,-73.859317,,,,,YONKERS AVE @ HILDRETH PL,0,971,
40.913964,0,970,-73.858031,,,,,YONKERS AVE @ KIMBALL AVE,0,970,
40.926662,0,979,-73.86896,,,,,YONKERS AVE @ DUNWOODIE ST,0,979,
41.049966,0,2118,-73.80197,,,,,KNOLLWOOD RD @ OLD TARRYTOWN RD,0,2118,
41.06484,0,183,-73.86225,,,,WHITE PLAINS RD,S BROADWAY @ 330 S BROADWAY,0,183,
41.058507,0,181,-73.827589,,,,,W MAIN ST @ TAXTER RD,0,181,
41.071733,0,186,-73.860067,,,,,S BROADWAY @ BENEDICT AVE,0,186,
41.074829,0,187,-73.858792,,,,,S BROADWAY @ E ELIZABETH ST,0,187,
41.069626,0,185,-73.861227,,,,,S BROADWAY @ LEROY AVE,0,185,
41.124101,0,2111,-73.810558,,,,,ROUTE 9A @ ROUTE 117,0,2111,
41.076402,0,188,-73.858166,,,,,N BROADWAY @ NEPERAN RD,0,188,
41.076018,0,189,-73.864773,,,,DEPOT PLZ & CORTLANDT ST,TARRYTOWN RAILROAD STATION,0,189,
41.07312,0,2117,-73.814128,,,,,175 CLEARBROOK RD,0,2117,
40.880305,0,2622,-73.841423,,,,,BOSTON RD @ GRACE AVE,0,2622,
40.877809,0,2623,-73.845051,,,,,BOSTON RD @ KINGSLAND AVE,0,2623,
40.921352,0,2620,-73.787238,,,,,5TH AVE @ NORTH AVE,0,2620,
40.881319,0,2621,-73.838924,,,,,BOSTON RD @ BAYCHESTER AVE,0,2621,
40.995489,0,2627,-73.683506,,,,,HIGH ST @ RIDGE ST,0,2627,
40.95618,0,2624,-73.732275,,,,,HALSTEAD AVE @ MELBOURNE AVE,0,2624,
40.995325,0,2625,-73.683738,,,,,RIDGE ST @ HIGH ST,0,2625,
40.933125,0,2628,-73.761391,,,,MYRTLE BLVD & N CHATSWORTH AVE,MYRTLE BLVD @ CHATSWORTH AVE,0,2628,
40.921412,0,2629,-73.78734,,,,,5TH AVE @ NORTH AVE,0,2629,
41.30637,0,1089,-73.912576,,,,OREGON RD & N DIVISION ST,OREGON RD @ HAMPTON OAKS SC,0,1089,
41.28455,0,3289,-73.816759,,,,FDR PARK & TACONIC STATE PKWY,FDR PARK,0,3289,
41.084069,0,3288,-73.715261,,,,,4 NEW KING ST,0,3288,
40.942631,0,3287,-73.847152,,,,PALMER RD & MIDLAND AVE,PALMER RD @ MET LIFE RECORD HALL,0,3287,
41.165585,0,1910,-73.857623,,,,,CROTON AVE @ TODD PL,0,1910,
41.108918,0,3285,-73.718875,,,,OLD POST RD,IBM HEADQUARTERS,0,3285,
41.099795,0,3284,-73.732239,,,,KING ST & COONEY HILL RD,SWISS RE,0,3284,
41.064769,0,3281,-73.836485,,,,,BENEDICT AVE @ SIEMENS,0,3281,
41.062819,0,3280,-73.841032,,,,,520 WHITE PLAINS RD,0,3280,
40.933055,0,869,-73.87607,,,,,YONKERS AVE @ GRACE AVE,0,869,
40.94154,0,652,-73.891794,,,,,PARK AVE @ GRANT PARK DR,0,652,
40.944833,0,861,-73.894233,,,,,N BROADWAY @ PINE ST,0,861,
40.946518,0,860,-73.893618,,,,333 N BROADWAY & GLENWOOD AVE,N BROADWAY @ GLENWOOD AVE,0,860,
40.939378,0,863,-73.895913,,,,,N BROADWAY @ ASHBURTON AVE,0,863,
40.942383,0,862,-73.894766,,,,,N BROADWAY @ LAMARTINE AVE,0,862,
40.935315,0,865,-73.888598,,,,,YONKERS AVE @ OAK ST,0,865,
40.937408,0,864,-73.897154,,,,,N BROADWAY @ YONKERS ARMORY,0,864,
40.935289,0,866,-73.884952,,,,,YONKERS AVE @ WALNUT ST,0,866,
41.2279,0,2024,-73.9091,,,,,ALBANY POST RD @ BALTIC PL,0,2024,
41.230385,0,2025,-73.908585,,,,,ALBANY POST RD @ FURNACE DOCK RD,0,2025,
41.235983,0,2027,-73.916988,,,,,ALBANY POST RD @ SPRINGVALE RD,0,2027,
41.209344,0,2020,-73.89503,,,,,N RIVERSIDE AVE @ PROSPECT PL,0,2020,
41.210827,0,2021,-73.896317,,,,,N RIVERSIDE AVE @ WOLF RD,0,2021,
41.214223,0,2022,-73.899006,,,,,N RIVERSIDE AVE @ OLD POST RD,0,2022,
41.222319,0,2023,-73.910661,,,,,N RIVERSIDE AVE @ WARREN RD,0,2023,
41.239643,0,2028,-73.921234,,,,,ALBANY POST RD @ MEMORIAL DR,0,2028,
41.077426,0,2758,-73.858089,,,,,CENTRAL AVE @ N BROADWAY,0,2758,
41.077865,0,2759,-73.860382,,,,,CENTRAL AVE @ N WASHINGTON ST,0,2759,
40.914676,0,883,-73.851933,,,,,YONKERS AVE @ SHERWOOD TERR,0,883,
40.914143,0,882,-73.853166,,,,,YONKERS AVE @ OVERHILL PL,0,882,
40.913395,0,881,-73.855919,,,,,YONKERS AVE @ RAYBROOK RD,0,881,
40.911194,0,887,-73.84558,,,,,MOUNT VERNON AVE @ S BOND ST,0,887,
40.912336,0,885,-73.847979,,,,,MOUNT VERNON AVE @ N TERRACE AVE,0,885,
40.913531,0,884,-73.850129,,,,MOUNT VERNON AVE & S WEST ST,MOUNT VERNON WEST RAILROAD STATION,0,884,
40.909846,0,889,-73.843911,,,,,W 1ST ST @ S 11TH AVE,0,889,
40.910598,0,888,-73.843823,,,,MOUNT VERNON AVE & W LINCOLN AVE,STEVENS  AVE @ W LINCOLN AVE,0,888,
41.123598,0,2824,-73.861931,,,,,ALBANY POST RD @ COUNTRY CLUB LA,0,2824,
40.949218,0,657,-73.888423,,,,,PARK AVE @ CONVENT PL,0,657,
40.94036,0,63,-73.89793,,,,,WARBURTON AVE @ ASHBURTON AVE,0,63,
41.028258,0,387,-73.766915,,,,,E POST RD @ COURT ST,0,387_merged_1126534,
41.028258,0,387,-73.766915,,,,E POST RD & COURT ST,E POST RD @ GRAND ST,0,387_merged_1126535,
40.935528,0,775,-73.899778,,,,,DOCK ST @ WOODWORTH AVE,0,775,
40.933989,0,774,-73.892796,,,,,NEPPERHAN AVE @ ELM ST,0,774,
40.950433,0,777,-73.846771,,,,,CENTRAL PARK AVE @ STOKES ST,0,777,
40.941376,0,771,-73.885166,,,,,NEPPERHAN AVE @ MYRTLE ST,0,771,
40.94278,0,770,-73.884238,,,,,NEPPERHAN AVE @ AXMINSTER ST,0,770,
40.936448,0,773,-73.889132,,,,,NEPPERHAN AVE @ COPCUTT LA,0,773,
40.938801,0,772,-73.886272,,,,,NEPPERHAN AVE @ ASHBURTON AVE,0,772,
40.944907,0,779,-73.850633,,,,,CENTRAL PARK AVE @ PALMER RD,0,779,
40.949446,0,778,-73.847976,,,,,CENTRAL PARK AVE @ ARLINGTON ST,0,778,
40.971236,0,77,-73.888521,,,,,WARBURTON AVE @ ODELL AVE,0,77,
40.970078,0,76,-73.889452,,,,1004 WARBURTON AVE & HARRIMAN AVE,WARBURTON AVE @ HARRIMAN AVE,0,76,
40.962036,0,75,-73.891221,,,,,776 WARBURTON AV,0,75,
40.960355,0,74,-73.892611,,,,,WARBURTON AVE @ ARTHUR ST,0,74,
40.958137,0,73,-73.894035,,,,,650 WARBURTON AV,0,73,
40.956458,0,72,-73.894875,,,,,596 WARBURTON AV,0,72,
40.934043,0,3058,-73.868188,,,,,MIDLAND AVE @ SUMMERFIELD ST,0,3058,
40.950959,0,70,-73.895806,,,,440 WARBURTON AV & PHILIPSE RD,440 WARBURTON AV,0,70,
41.007942,0,2972,-73.732142,,,,,NORTH ST @ HOMESIDE LA,0,2972,
40.944102,0,2973,-73.848476,,,,,PALMER RD @ CENTRAL PARK AVE,0,2973,
41.036285,0,2970,-73.837908,,,,,SAW MILL RIVER RD @ PARK AVE,0,2970,
41.036012,0,2971,-73.838318,,,,,SAW MILL RIVER RD @ PARK AVE,0,2971,
41.056562,0,2976,-73.823544,,,,,W MAIN ST @ SCOTT DR,0,2976,
41.24576,0,2977,-73.926542,,,,,ALBANY POST RD @ DUTCH ST,0,2977,
40.977213,0,79,-73.88707,,,,WARBURTON AVE,WARBURTON AV @ YONKERS CITY LINE,0,79,
40.972613,0,78,-73.887853,,,,,1080 WARBURTON AV,0,78,
40.954083,0,1042,-73.873362,,,,475 SAW MILL RIVER RD & OLD NEPPERHAN AVE,SAW MILL RIVER RD @ LIBERTY GARAGE,0,1042,
40.955958,0,1041,-73.870132,,,,,TUCKAHOE RD @ SAW MILL RIVER RD,0,1041,
40.955955,0,1040,-73.86868,,,,,TUCKAHOE RD @ RUNYON AVE,0,1040,
40.939508,0,1047,-73.883958,,,,,SAW MILL RIVER RD @ ASHBURTON AVE,0,1047,
40.944834,0,1045,-73.880439,,,,,SAW MILL RIVER RD @ LAKE AVE,0,1045,
40.946033,0,1044,-73.877988,,,,,SAW MILL RIVER RD @ PALMER RD,0,1044,
40.935462,0,1049,-73.886203,,,,,WALNUT ST @ YONKERS AVE,0,1049,
40.93786,0,1048,-73.884559,,,,,WALNUT ST @ TRINITY PLZ,0,1048,
40.98255,0,3026,-73.81026,,,,,SCARSDALE AVE @ ANDERSON AVE,0,3026,
40.918633,0,1269,-73.796166,,,,,WEBSTER AVE @ CROSBY PL,0,1269,
40.916074,0,1268,-73.795159,,,,,WEBSTER AVE @ LINCOLN AVE,0,1268,
40.962968,0,669,-73.884217,,,,PALISADE AVE & DEHAVEN DR,PALISADE AV @ DEHAVEN DR,0,669,
40.965266,0,668,-73.884063,,,,,DEHAVEN DR @ GATEWAY RD,0,668,
40.909989,0,1263,-73.796339,,,,,4TH ST @ WASHINGTON AVE,0,1263,
40.909197,0,1262,-73.796044,,,,,UNION AVE @ 4TH ST,0,1262,
40.964055,0,665,-73.883177,,,,,PALISADE AVE @ DEHAVEN DR,0,665,
40.958326,0,664,-73.886023,,,,,PALISADE AVE @ MORSEMERE AVE,0,664,
40.95769,0,663,-73.886276,,,,,PALISADE AVE @ COLGATE AVE,0,663,
40.957006,0,662,-73.886578,,,,,PALISADE AVE @ GREENVALE AVE,0,662,
40.912745,0,1265,-73.793667,,,,,LOCKWOOD AVE @ WEBSTER AVE,0,1265,
40.911863,0,1264,-73.796948,,,,,4TH ST @ LOCKWOOD AVE,0,1264,
40.943339,0,653,-73.891398,,,,,PARK AVE @ HIGH ST,0,653,
41.337105,0,3120,-73.786746,,,,,ROUTE 6 @ CURRY ST,0,3120,
41.329723,0,3121,-73.802605,,,,,ROUTE 6 @ HILL BLVD,0,3121,
41.081141,0,3126,-73.713426,,,,20 NEW KING ST & AIRPORT ACCESS RD,20 NEW KING ST @ SAFE FLIGHT,0,3126,
41.050863,0,3124,-73.689927,,,,INTERNATIONAL DR & KING ST,"4,5,6 RECKSON EXECUTIVE PARK",0,3124,
