timetable_id,stop_id,stop_sequence,stop_name,connected_routes
5430,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5430,814978,2,Salvation Army (Appleton St & South St),"11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere, 9/Lowell Circulator"
5430,815138,3,Saints Memorial Hospital,2/Belvidere
5430,814696,4,High St & Rogers St,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5430,800801,5,Shedd Park,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5430,814366,6,Hannafords Plaza,2/Belvidere
5430,815211,7,Stadium Plaza,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5430,814922,8,Hovey St & Douglas Rd,2/Belvidere
5430,800825,9,Wentworth Ave & Andover St,2/Belvidere
5430,800711,10,Andover St & Burnham Rd,"11/IRS/Raytheon via Rte. 133, 2/Belvidere"
5430,814856,11,910 Andover Street,2/Belvidere
5430,814481,12,River Rd & Trull Ln,2/Belvidere
5431,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5431,814630,2,Lowell Superior Court,3/South Lowell
5431,814938,3,Church St & Lawrence St,3/South Lowell
5431,800715,4,Andrews St & Moore St,3/South Lowell
5431,815259,5,Riverside School,3/South Lowell
5431,814928,6,Riverview Commerce Center,3/South Lowell
5431,2745401,7,Billerica Business Center,3/South Lowell
5431,815176,8,North Billerica Train Station,"3/South Lowell, 4/Highlands via Stevens"
5432,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5432,815005,2,Boys & Girls Club,"17/North Chelmsford via Middlesex Street, 19/Pheasant Lane Mall via Middlesex Street, 4/Highlands via Stevens"
5432,815126,3,Liberty St & School St,4/Highlands via Stevens
5432,800805,4,St. Margaret Elementary School,4/Highlands via Stevens
5432,815094,5,Cross Point Tower (Industrial Ave & Reiss Ave),4/Highlands via Stevens
5432,814562,6,V.A. Clinic (263 Industrial Ave),"3/South Lowell, 4/Highlands via Stevens"
5433,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5433,800730,2,Chelmsford St and Westford St,5/Westford Street/Drum Hill
5433,815251,3,Westford St & Stevens St,5/Westford Street/Drum Hill
5433,814807,4,Westford St & Pine St,5/Westford Street/Drum Hill
5433,814937,5,Princeton Blvd & Wood St,5/Westford Street/Drum Hill
5433,815054,6,Walmart at Drum Hill Plaza,"16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 5/Westford Street/Drum Hill"
5434,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5434,815159,2,Lowell City Hall (Merrimack St),"6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North"
5434,814915,3,Market Basket Senior Center,6/Broadway/UMass Lowell
5434,2745397,4,Mt Vernon St & Pawtucket St,6/Broadway/UMass Lowell
5434,815229,5,UMASS South Campus Parking Lot,"6/Broadway/UMass Lowell, 9/Lowell Circulator"
5435,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5435,815159,2,Lowell City Hall (Merrimack St),"6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North"
5435,814980,3,UMASS Lowell At Cumnock Hall (University Ave),"20/Downtown/UMass North, 7/Pawtucketville/UMass Lowell North"
5435,800768,4,Mammoth Rd & Woodward Ave,7/Pawtucketville/UMass Lowell North
5435,815137,5,Lowell General Hospital,7/Pawtucketville/UMass Lowell North
5435,2729434,6,Market Basket Old Ferry Road,7/Pawtucketville/UMass Lowell North
5435,2583090,7,D'Youville Manor,7/Pawtucketville/UMass Lowell North
5435,815255,8,Westminster Village Apts,7/Pawtucketville/UMass Lowell North
5435,815079,9,Greater Lowell Technical School,7/Pawtucketville/UMass Lowell North
5436,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5436,815072,2,French St & John St,"10/Dracut/Tyngsboro, 1/Christian Hill, 8/Centralville"
5436,815243,3,W 6th St & Bridge St,"1/Christian Hill, 8/Centralville"
5436,814619,4,Lowell Provision Aiken Ave,"1/Christian Hill, 8/Centralville"
5436,815207,5,Sladen St & Pleasant St,"1/Christian Hill, 8/Centralville"
5436,815084,6,Hildreth St & Henry Ave,"1/Christian Hill, 8/Centralville"
5437,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5437,815151,2,Market Basket at Sunrise Plaza,"10/Dracut/Tyngsboro, 1/Christian Hill"
5437,815206,3,Dracut Village Square at Scola's,"10/Dracut/Tyngsboro, 1/Christian Hill"
5437,814598,4,Hannaford,10/Dracut/Tyngsboro
5437,814454,5,Dracut High School,10/Dracut/Tyngsboro
5437,815114,6,Lakeview Ave & Mammoth Rd,10/Dracut/Tyngsboro
5437,814471,7,Lakeview Apartments Tyngsborough,10/Dracut/Tyngsboro
5437,800741,8,Four Corners,10/Dracut/Tyngsboro
5437,814984,9,"Ayotte's Market Hudson, NH",10/Dracut/Tyngsboro
5438,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5438,814974,2,Andover St & Concord St,"11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 9/Lowell Circulator"
5438,814859,3,Andover St & River Rd,11/IRS/Raytheon via Rte. 133
5438,814665,4,"495 Business Ctr, Gentronics",11/IRS/Raytheon via Rte. 133
5438,800710,5,Ames Pond Corp Park,11/IRS/Raytheon via Rte. 133
5438,814983,6,Raytheon Facility Andover,11/IRS/Raytheon via Rte. 133
5438,814982,7,IRS Facility,11/IRS/Raytheon via Rte. 133
5439,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5439,814577,2,High St & Andover St,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5439,800801,3,Shedd Park,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5439,815211,4,Stadium Plaza,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5439,815203,5,Walmart,12/Tewksbury via Rte. 38/Wilmington Train Station
5439,800810,6,Tewksbury Town Hall,12/Tewksbury via Rte. 38/Wilmington Train Station
5439,815223,7,Tewksbury State Hospital,12/Tewksbury via Rte. 38/Wilmington Train Station
5439,815147,8,Market Basket Plaza,12/Tewksbury via Rte. 38/Wilmington Train Station
5439,815258,9,Wilmington Train Station,12/Tewksbury via Rte. 38/Wilmington Train Station
5440,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5440,814885,2,Gorham St & Carlisle St,13/Billerica via Edson
5440,815175,3,North Billerica Train Station,13/Billerica via Edson
5440,800788,4,Pollard St & High St,13/Billerica via Edson
5440,814637,5,Billerica Town Hall,"13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic"
5440,815099,6,Billerica Mall,13/Billerica via Edson
5440,815225,7,Towne Plaza at CVS,13/Billerica via Edson
5440,814626,8,Chestnut Street Burlington,13/Billerica via Edson
5441,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5441,815153,2,Meadow Brook Plaza (Plain St),"14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5441,814951,3,UPS (Across From 90 Brick Kiln),14/Burlington Mall/Lahey Clinic
5441,814512,4,Treble Cove Plaza (199 Boston Rd),14/Burlington Mall/Lahey Clinic
5441,814587,5,Billerica Center (297 Boston Rd),14/Burlington Mall/Lahey Clinic
5441,814711,6,Nuttings Lake - Middlesex Tpk & Water St,14/Burlington Mall/Lahey Clinic
5441,814447,7,Bedford Springs Apartments,14/Burlington Mall/Lahey Clinic
5441,4147998,8,Outside Mitre Facility,14/Burlington Mall/Lahey Clinic
5441,815165,9,Middlesex Tpk & Terrace Hall Ave,14/Burlington Mall/Lahey Clinic
5441,4147995,10,53 Third Ave,14/Burlington Mall/Lahey Clinic
5441,815037,11,Burlington Mall at Macy's,14/Burlington Mall/Lahey Clinic
5441,815103,12,Lahey Clinic,14/Burlington Mall/Lahey Clinic
5442,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5442,815040,2,Brick Kiln Rd & Carlisle St,"14/Burlington Mall/Lahey Clinic, 15/Chelmsford/Westford via Rte. 129/110"
5442,814849,3,UPS (90 Brick Kiln Rd),"14/Burlington Mall/Lahey Clinic, 15/Chelmsford/Westford via Rte. 129/110"
5442,814446,4,Alpha Rd & Stuart Rd,15/Chelmsford/Westford via Rte. 129/110
5442,814539,5,Harvard Pilgrim Vanguard,15/Chelmsford/Westford via Rte. 129/110
5442,814706,6,Chelmsford Center,15/Chelmsford/Westford via Rte. 129/110
5442,815128,7,Littleton Rd & Hunt Rd,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5442,814593,8,Kidder Rd & Littleton Rd,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5442,814376,9,Nashoba Tech,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5442,805127,10,Hampton Inn Technology Drive,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5442,800829,11,Westford Valley Market Place,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5442,815178,12,Westford Regency Hotel (Littleton Rd),"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5442,814903,13,Residence Inn,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5442,814724,14,IBM (55 King St),"15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110"
5443,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5443,814767,2,Walgreen's Pharmacy Plain St,"14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5443,815153,3,Meadow Brook Plaza (Plain St),"14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5443,814861,4,Cross Point Tower,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5443,815102,5,Kohls Plaza,"15-16/Chelmsford Center/Westford via Rtes. 129/110, 16/Chelmsford via Chelmsford Street"
5443,2734160,6,Radisson Hotel,16/Chelmsford via Chelmsford Street
5443,814373,7,Marshall's Plaza,16/Chelmsford via Chelmsford Street
5443,815068,8,Village Square,16/Chelmsford via Chelmsford Street
5443,805136,9,Dalton Rd & Steadman St,16/Chelmsford via Chelmsford Street
5443,814371,10,Chelmsford Arms,16/Chelmsford via Chelmsford Street
5443,815054,11,Walmart at Drum Hill Plaza,"16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 5/Westford Street/Drum Hill"
5444,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5444,815005,2,Boys & Girls Club,"17/North Chelmsford via Middlesex Street, 19/Pheasant Lane Mall via Middlesex Street, 4/Highlands via Stevens"
5444,814890,3,Middlesex St & Pawtucket St,17/North Chelmsford via Middlesex Street
5444,814489,4,Middlesex St Middlesex Plaza,"17/North Chelmsford via Middlesex Street, 19/Pheasant Lane Mall via Middlesex Street"
5444,814772,5,Princeton Blvd Middlesex Plaza,17/North Chelmsford via Middlesex Street
5444,815054,6,Walmart at Drum Hill Plaza,"16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 5/Westford Street/Drum Hill"
5444,815222,7,Technology Dr & Research Pl,17/North Chelmsford via Middlesex Street
5444,815186,8,Vinal Square (Princeton Blvd & Shaw St) ,17/North Chelmsford via Middlesex Street
5444,814815,9,Chelmsford Senior Center,17/North Chelmsford via Middlesex Street
5444,814515,10,Triangle Store (2 Main St),17/North Chelmsford via Middlesex Street
5445,800755,1,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5445,820659,2,Dutton St And Broadway St,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville"
5445,820660,3,Dutton St & Market St,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville"
5445,815139,4,Lowell High School,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 4/Highlands via Stevens, 8/Centralville"
5445,815098,5,Merrimack St & John St,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 8/Centralville, 9/Lowell Circulator"
5446,2392434,1,UMass Lowell North Campus,20/Downtown/UMass North
5446,2392433,2,University Crossing Transit Hub,"20/Downtown/UMass North, 7/Pawtucketville/UMass Lowell North, 9/Lowell Circulator"
5446,814664,3,Merrimack St & Cardinal O Connell Pkwy,"20/Downtown/UMass North, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 9/Lowell Circulator"
5446,815158,4,Merrimack St & Dutton St,"20/Downtown/UMass North, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North"
5446,2392432,5,Merrimack St and Palmer St,20/Downtown/UMass North
5446,2392431,6,UMass Inn and Conference Center,20/Downtown/UMass North
5447,2392431,1,UMass Inn and Conference Center,20/Downtown/UMass North
5447,814878,2,Market St & Palmer St,20/Downtown/UMass North
5447,2392433,3,University Crossing Transit Hub,"20/Downtown/UMass North, 7/Pawtucketville/UMass Lowell North, 9/Lowell Circulator"
5447,814980,4,UMASS Lowell At Cumnock Hall (University Ave),"20/Downtown/UMass North, 7/Pawtucketville/UMass Lowell North"
5447,2392434,5,UMass Lowell North Campus,20/Downtown/UMass North
5448,815085,1,Hildreth St & Ludlam St,"1/Christian Hill, 8/Centralville"
5448,800750,2,Hildreth St and Bridge St,1/Christian Hill
5448,815151,3,Market Basket at Sunrise Plaza,"10/Dracut/Tyngsboro, 1/Christian Hill"
5448,814927,4,Beacon St & Methuen St,1/Christian Hill
5448,815098,5,Merrimack St & John St,"10/Dracut/Tyngsboro, 18/Downtown Shuttle, 1/Christian Hill, 8/Centralville, 9/Lowell Circulator"
5448,800755,6,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5449,814481,1,River Rd & Trull Ln,2/Belvidere
5449,814744,2,Burnham Road and Andover Street,2/Belvidere
5449,2730030,3,Wentworth Ave & Andover St,2/Belvidere
5449,815087,4,Hovey St & Douglas Rd,2/Belvidere
5449,814366,5,Hannafords Plaza,2/Belvidere
5449,815211,6,Stadium Plaza,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5449,2729436,7,Shedd Park,"12/Tewksbury via Rte. 38/Wilmington Train Station, 2/Belvidere"
5449,815197,8,Rogers St & High St,2/Belvidere
5449,815138,9,Saints Memorial Hospital,2/Belvidere
5449,814418,10,Middlesex & Elliot St,"11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 18/Downtown Shuttle, 2/Belvidere, 9/Lowell Circulator"
5449,800755,11,Kennedy Center,"10/Dracut/Tyngsboro, 11/IRS/Raytheon via Rte. 133, 12/Tewksbury via Rte. 38/Wilmington Train Station, 13/Billerica via Edson, 14/Burlington Mall/Lahey Clinic, 15-16/Chelmsford Center/Westford via Rtes. 129/110, 15/Chelmsford/Westford via Rte. 129/110, 16/Chelmsford via Chelmsford Street, 17/North Chelmsford via Middlesex Street, 18/Downtown Shuttle, 19/Pheasant Lane Mall via Middlesex Street, 1/Christian Hill, 2/Belvidere, 3/South Lowell, 4/Highlands via Stevens, 5/Westford Street/Drum Hill, 6/Broadway/UMass Lowell, 7/Pawtucketville/UMass Lowell North, 8/Centralville, 9/Lowell Circulator, /DEPRECATED - Vaccination Shuttle"
5450,815176,1,North Billerica Train Station,"3/South Lowell, 4/Highlands via Stevens"
5450,814737,2,Billerica Ave & Cayan Rd,3/South Lowell
5450,814998,3,Riverview Commerce Center ,3/South Lowell
5450,815260,4,Riverside School,3/South Lowell
5450,814775,5,Lawrence St & Andrews St,3/South Lowell
5450,814968,6,Lawrence St & North St,3/South Lowell
5450,814606,7,Lowell Superior Court,"3/South Lowell, 6/Broadway/UMass Lowell, 9/Lowell Circulator, /Acton COA Transportation, /Carlisle COA Transportation, /Road Runner ADA, /Road Runner Senior"
