timetable_id,stop_id,stop_sequence,stop_name,connected_routes
3752,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3752,2729452,2,Cedardale,14/Bradford/Ward Hill
3752,2448796,3,Ward Hill Industrial Park East,14/Bradford/Ward Hill
3752,2448910,4,BJs,14/Bradford/Ward Hill
3753,2448910,1,BJs,14/Bradford/Ward Hill
3753,2448845,2,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3754,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3754,2729452,2,Cedardale,14/Bradford/Ward Hill
3754,2448796,3,Ward Hill Industrial Park East,14/Bradford/Ward Hill
3754,2448910,4,BJs,14/Bradford/Ward Hill
3757,2448918,1,"Haverhill Commons, Target","15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3757,2594274,2,Westgate - Market Basket,"15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3757,2448730,3,Hilldale Avenue & Monument Street,15/Hilldale Avenue/Haverhill Commons
3757,2448845,4,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3758,2448918,1,"Haverhill Commons, Target","15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3758,2594274,2,Westgate - Market Basket,"15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3758,2448730,3,Hilldale Avenue & Monument Street,15/Hilldale Avenue/Haverhill Commons
3758,2448845,4,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3760,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3760,2613752,2,Winter Street & Lafayette Square,15/Hilldale Avenue/Haverhill Commons
3760,2448748,3,Hilldale Avenue & Monument Street,15/Hilldale Avenue/Haverhill Commons
3760,2448918,4,"Haverhill Commons, Target","15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3761,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3761,2613752,2,Winter Street & Lafayette Square,15/Hilldale Avenue/Haverhill Commons
3761,2448748,3,Hilldale Avenue & Monument Street,15/Hilldale Avenue/Haverhill Commons
3761,2448918,4,"Haverhill Commons, Target","15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3763,2594274,1,Westgate - Market Basket,"15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3763,2448918,2,"Haverhill Commons, Target","15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3763,2448763,3,Hadley West Apartments,16/Washington Street/Westgate Plaza
3763,2448819,4,Washington Street & Lowell Ave,16/Washington Street/Westgate Plaza
3763,2448807,5,Currier Square,16/Washington Street/Westgate Plaza
3763,2448845,6,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3764,2594274,1,Westgate - Market Basket,"15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3764,2448918,2,"Haverhill Commons, Target","15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3764,2448763,3,Hadley West Apartments,16/Washington Street/Westgate Plaza
3764,2448819,4,Washington Street & Lowell Ave,16/Washington Street/Westgate Plaza
3764,2448807,5,Currier Square,16/Washington Street/Westgate Plaza
3764,2448845,6,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3767,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3767,2448789,2,Currier Square,16/Washington Street/Westgate Plaza
3767,2448726,3,Washington Street & Lowell Ave,16/Washington Street/Westgate Plaza
3767,2594274,4,Westgate - Market Basket,"15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3768,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3768,2448789,2,Currier Square,16/Washington Street/Westgate Plaza
3768,2448726,3,Washington Street & Lowell Ave,16/Washington Street/Westgate Plaza
3768,2594274,4,Westgate - Market Basket,"15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza"
3769,3880688,1,Groveland Housing,18/Riverside
3769,2448738,2,Rivers Edge Plaza - Building 19,18/Riverside
3769,2448872,3,Kennedy Circle,18/Riverside
3769,2448885,4,Merrimack Valley Hospital - Main Entrance,18/Riverside
3769,2448845,5,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3770,3880688,1,Groveland Housing,18/Riverside
3770,2448738,2,Rivers Edge Plaza - Building 19,18/Riverside
3770,2448872,3,Kennedy Circle,18/Riverside
3770,2448885,4,Merrimack Valley Hospital - Main Entrance,18/Riverside
3770,2448845,5,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3772,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3772,2448885,2,Merrimack Valley Hospital - Main Entrance,18/Riverside
3772,2448917,3,Kennedy Circle,18/Riverside
3772,2448738,4,Rivers Edge Plaza - Building 19,18/Riverside
3772,3880688,5,Groveland Housing,18/Riverside
3773,2448845,1,Washington Square Transit Center,"01/Lawrence-Methuen-Haverhill, 13/Main Street/North Avenue, 14/Bradford/Ward Hill, 15/Hilldale Avenue/Haverhill Commons, 16/Washington Street/Westgate Plaza, 18/Riverside, 51/Haverhill-Amesbury, 83/Salisbury Beach/Hampton Beach"
3773,2448885,2,Merrimack Valley Hospital - Main Entrance,18/Riverside
3773,2448917,3,Kennedy Circle,18/Riverside
3773,2448738,4,Rivers Edge Plaza - Building 19,18/Riverside
3773,3880688,5,Groveland Housing,18/Riverside
3775,2448875,1,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3775,2448876,2,Chickering Road & Peters Street,33/North Andover
3775,2448884,3,Heritage Green Condominiums,33/North Andover
3775,2448908,4,Main Street & Sutton Street,33/North Andover
3775,2448882,5,McGovern Transportation Center,33/North Andover
3775,2448767,6,Buckley Transportation Center,"33/North Andover, 40/Methuen Square"
3776,2448875,1,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3776,2448876,2,Chickering Road & Peters Street,33/North Andover
3776,2448884,3,Heritage Green Condominiums,33/North Andover
3776,2448908,4,Main Street & Sutton Street,33/North Andover
3776,2448882,5,McGovern Transportation Center,33/North Andover
3776,2448767,6,Buckley Transportation Center,"33/North Andover, 40/Methuen Square"
3778,2448784,1,Buckley Transportation Center,33/North Andover
3778,2448764,2,McGovern Transportation Center,"33/North Andover, 99/Methuen-Lawrence-Andover to Boston"
3778,2448786,3,Main Street & Sutton Street,33/North Andover
3778,2448881,4,Heritage Green Condominiums,33/North Andover
3778,2448801,5,Chickering Road & Peters Street,33/North Andover
3778,2448875,6,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3779,2448784,1,Buckley Transportation Center,33/North Andover
3779,2448764,2,McGovern Transportation Center,"33/North Andover, 99/Methuen-Lawrence-Andover to Boston"
3779,2448786,3,Main Street & Sutton Street,33/North Andover
3779,2448881,4,Heritage Green Condominiums,33/North Andover
3779,2448801,5,Chickering Road & Peters Street,33/North Andover
3779,2448875,6,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3781,2448761,1,Marston Street & Allston Street,34/Prospect Hill
3781,2448725,2,Prospect Street & E Haverhill Street,34/Prospect Hill
3781,2448783,3,Lawrence General Hospital - Main Entrance,34/Prospect Hill
3781,2448755,4,Summer Street & Union Street,34/Prospect Hill
3781,2448930,5,Senior Center,"34/Prospect Hill, 85/Lawrence Downtown Shuttle"
3781,2448919,6,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3782,2448761,1,Marston Street & Allston Street,34/Prospect Hill
3782,2448725,2,Prospect Street & E Haverhill Street,34/Prospect Hill
3782,2448783,3,Lawrence General Hospital - Main Entrance,34/Prospect Hill
3782,2448755,4,Summer Street & Union Street,34/Prospect Hill
3782,2448930,5,Senior Center,"34/Prospect Hill, 85/Lawrence Downtown Shuttle"
3782,2448919,6,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3784,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3784,2448783,2,Lawrence General Hospital - Main Entrance,34/Prospect Hill
3784,2448858,3,E Haverhill & Prospect,34/Prospect Hill
3784,2448761,4,Marston Street & Allston Street,34/Prospect Hill
3785,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3785,2448783,2,Lawrence General Hospital - Main Entrance,34/Prospect Hill
3785,2448858,3,E Haverhill & Prospect,34/Prospect Hill
3785,2448761,4,Marston Street & Allston Street,34/Prospect Hill
3787,2628774,1,Branch Street - Dana-Farber Cancer Institute,35/Water Street
3787,2448785,2,Merrimack Plaza - Rite-Aid Pharmacy,"35/Water Street, 41/Lawrence-Lowell"
3787,2448734,3,Water Street & Ames Street,35/Water Street
3787,2448907,4,Melrose Street & Water Street,35/Water Street
3787,2448919,5,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3788,2448785,1,Merrimack Plaza - Rite-Aid Pharmacy,"35/Water Street, 41/Lawrence-Lowell"
3788,2448734,2,Water Street & Ames Street,35/Water Street
3788,2448907,3,Melrose Street & Water Street,35/Water Street
3788,2448919,4,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3790,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3790,2594078,2,Melrose Street & Water Street,35/Water Street
3790,2448912,3,Water Street & Ames Street,35/Water Street
3790,2448785,4,Merrimack Plaza - Rite-Aid Pharmacy,"35/Water Street, 41/Lawrence-Lowell"
3790,2628774,5,Branch Street - Dana-Farber Cancer Institute,35/Water Street
3791,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3791,2594078,2,Melrose Street & Water Street,35/Water Street
3791,2448912,3,Water Street & Ames Street,35/Water Street
3791,2448785,4,Merrimack Plaza - Rite-Aid Pharmacy,"35/Water Street, 41/Lawrence-Lowell"
3793,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3793,2448741,2,Andover Street & Winthrop Street,"39A/Colonial Heights/North Andover Mall, 73/Beacon Street Special"
3793,2454468,3,Heritage Place,39A/Colonial Heights/North Andover Mall
3793,2448875,4,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3793,2448799,5,Woodridge Housing,39A/Colonial Heights/North Andover Mall
3794,2448799,1,Woodridge Housing,39A/Colonial Heights/North Andover Mall
3794,2448875,2,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3794,2454477,3,Heritage Place,39A/Colonial Heights/North Andover Mall
3794,2448924,4,Andover Street & Winthrop Street,"39A/Colonial Heights/North Andover Mall, 73/Beacon Street Special"
3794,2448919,5,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3795,2448799,1,Woodridge Housing,39A/Colonial Heights/North Andover Mall
3795,2448875,2,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3795,2454477,3,Heritage Place,39A/Colonial Heights/North Andover Mall
3795,2448924,4,Andover Street & Winthrop Street,"39A/Colonial Heights/North Andover Mall, 73/Beacon Street Special"
3795,2448919,5,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3797,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3797,2448741,2,Andover Street & Winthrop Street,"39A/Colonial Heights/North Andover Mall, 73/Beacon Street Special"
3797,2454468,3,Heritage Place,39A/Colonial Heights/North Andover Mall
3797,2448875,4,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3797,2448799,5,Woodridge Housing,39A/Colonial Heights/North Andover Mall
3799,2448875,1,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3799,2448769,2,Plaza 114,39B/North Andover Mall/Phillips Street
3799,2448925,3,S Union Street & Market Street,39B/North Andover Mall/Phillips Street
3799,2448919,4,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3800,2448875,1,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3800,2448769,2,Plaza 114,39B/North Andover Mall/Phillips Street
3800,2448925,3,S Union Street & Market Street,39B/North Andover Mall/Phillips Street
3800,2448919,4,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3802,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3802,2448729,2,S Union Street & Market Street,39B/North Andover Mall/Phillips Street
3802,2448928,3,Plaza 114,39B/North Andover Mall/Phillips Street
3802,2448875,4,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3803,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3803,2448729,2,S Union Street & Market Street,39B/North Andover Mall/Phillips Street
3803,2448928,3,Plaza 114,39B/North Andover Mall/Phillips Street
3803,2448875,4,North Andover Mall - Market Basket,"21/Andover Shuttle, 33/North Andover, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street"
3805,2448886,1,Village Plaza - Dollar Tree,40/Methuen Square
3805,2448828,2,Mystic Street,40/Methuen Square
3805,2582998,3,Methuen Square,"40/Methuen Square, 99/Methuen-Lawrence-Andover to Boston"
3805,2448767,4,Buckley Transportation Center,"33/North Andover, 40/Methuen Square"
3806,2448886,1,Village Plaza - Dollar Tree,40/Methuen Square
3806,2448828,2,Mystic Street,40/Methuen Square
3806,2582998,3,Methuen Square,"40/Methuen Square, 99/Methuen-Lawrence-Andover to Boston"
3806,2448767,4,Buckley Transportation Center,"33/North Andover, 40/Methuen Square"
3808,2448767,1,Buckley Transportation Center,"33/North Andover, 40/Methuen Square"
3808,2448830,2,Methuen Square,40/Methuen Square
3808,2448828,3,Mystic Street,40/Methuen Square
3808,2448886,4,Village Plaza - Dollar Tree,40/Methuen Square
3809,2448767,1,Buckley Transportation Center,"33/North Andover, 40/Methuen Square"
3809,2448830,2,Methuen Square,40/Methuen Square
3809,2448828,3,Mystic Street,40/Methuen Square
3809,2448886,4,Village Plaza - Dollar Tree,40/Methuen Square
3812,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3812,2448785,2,Merrimack Plaza - Rite-Aid Pharmacy,"35/Water Street, 41/Lawrence-Lowell"
3812,2448880,3,Merrimack Avenue & Draycott Avenue - Lenzis Bakery,41/Lawrence-Lowell
3812,2448883,4,UMass Lowell Inn & Conference Center,41/Lawrence-Lowell
3812,2448866,5,Robert B. Kennedy Transfer Center,41/Lawrence-Lowell
3813,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3813,2448785,2,Merrimack Plaza - Rite-Aid Pharmacy,"35/Water Street, 41/Lawrence-Lowell"
3813,2448880,3,Merrimack Avenue & Draycott Avenue - Lenzis Bakery,41/Lawrence-Lowell
3813,2448883,4,UMass Lowell Inn & Conference Center,41/Lawrence-Lowell
3813,2448866,5,Robert B. Kennedy Transfer Center,41/Lawrence-Lowell
3814,2448866,1,Robert B. Kennedy Transfer Center,41/Lawrence-Lowell
3814,2594327,2,Merrimack Avenue & Intervale Avenue - Lenzis Bakery,41/Lawrence-Lowell
3814,2448785,3,Merrimack Plaza - Rite-Aid Pharmacy,"35/Water Street, 41/Lawrence-Lowell"
3814,2448919,4,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3815,2448866,1,Robert B. Kennedy Transfer Center,41/Lawrence-Lowell
3815,2594327,2,Merrimack Avenue & Intervale Avenue - Lenzis Bakery,41/Lawrence-Lowell
3815,2448785,3,Merrimack Plaza - Rite-Aid Pharmacy,"35/Water Street, 41/Lawrence-Lowell"
3815,2448919,4,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3823,2448930,1,Senior Center,"34/Prospect Hill, 85/Lawrence Downtown Shuttle"
3823,2448843,2,Lawrence Street & Park Street,85/Lawrence Downtown Shuttle
3823,2448808,3,Broadway & Essex Street,85/Lawrence Downtown Shuttle
3823,2448870,4,Union Street & Essex Street,85/Lawrence Downtown Shuttle
3823,2448930,5,Senior Center,"34/Prospect Hill, 85/Lawrence Downtown Shuttle"
3826,2448919,1,Buckley Transportation Center,"01/Lawrence-Methuen-Haverhill, 32/Andover, 34/Prospect Hill, 35/Water Street, 36/Holy Family Hospital/Lawrence Street, 37/Beacon Street, 39A/Colonial Heights/North Andover Mall, 39B/North Andover Mall/Phillips Street, 41/Lawrence-Lowell, 75/Lawrence (Special Employment Service), 83/Salisbury Beach/Hampton Beach, 85/Lawrence Downtown Shuttle"
3826,2448930,2,Senior Center,"34/Prospect Hill, 85/Lawrence Downtown Shuttle"
3826,2448843,3,Lawrence Street & Park Street,85/Lawrence Downtown Shuttle
3826,2448808,4,Broadway & Essex Street,85/Lawrence Downtown Shuttle
3826,2448870,5,Union Street & Essex Street,85/Lawrence Downtown Shuttle
3826,2448930,6,Senior Center,"34/Prospect Hill, 85/Lawrence Downtown Shuttle"
